case_id;wealth_index;region_combined;province;household_member;woman_member;children_under_5;house_ownership;owns_another_house;rooms_number;bedroom_number;drinking_water_source;non_drinking_water_source;toilet_location;toilet_type;heating;floor_material;refrigerator;deep_freezer;gas_electiric;microwave;dishwasher;garbage_grinder;washing_machine;washer_dryer;iron;vacuum_cleaner;lcd_plasma_tv;home_theather;television;satallite_antenna;cable_tv;dvd_vcd_player;mobile_phone;non_mobile_phone;laptop;computer;internet;air_conditioner;car;taxi_minibus;tractor;motorcycle
      330101;Poorest;East - Central East Anatolia - Rural;Bingol;9;1;2;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330102;Poorer;East - Central East Anatolia - Rural;Bingol;6;3;0;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330104;Poorer;East - Central East Anatolia - Rural;Bingol;7;1;1;Rented;No;5;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330105;Poorer;East - Central East Anatolia - Rural;Bingol;7;1;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      330106;Poorer;East - Central East Anatolia - Rural;Bingol;4;2;0;Owned by a HH member;Yes;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Tile;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330107;Richer;East - Central East Anatolia - Rural;Bingol;5;1;1;No rent paid;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Tile;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;No;Yes;No;Yes;No;No;Yes;No;No;No;No;No;No
      330109;Richer;East - Central East Anatolia - Rural;Bingol;2;1;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No
      330110;Poorer;East - Central East Anatolia - Rural;Bingol;5;1;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Tile;Yes;No;Yes;No;Yes;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      330111;Richer;East - Central East Anatolia - Rural;Bingol;2;0;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      330112;Poorer;East - Central East Anatolia - Rural;Bingol;10;2;2;Owned by a HH member;No;4;4;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      330113;Poorer;East - Central East Anatolia - Rural;Bingol;9;3;1;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330114;Richer;East - Central East Anatolia - Rural;Bingol;5;1;1;Owned by a HH member;No;5;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-other;Parquet, polished wd;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;No;Yes;No;No;No
      330115;Poorest;East - Central East Anatolia - Rural;Bingol;5;2;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wood planks;Yes;No;No;No;No;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330116;Poorer;East - Central East Anatolia - Rural;Bingol;5;1;0;Owned by a HH member;Yes;5;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;Yes
      330117;Poorest;East - Central East Anatolia - Rural;Bingol;4;1;2;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Cement;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330118;Poorer;East - Central East Anatolia - Rural;Bingol;3;0;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      330201;Poorest;East - Central East Anatolia - Rural;Bitlis;6;1;3;Owned by a HH member;No;3;1;Protected spring;Protected spring;Outside;Open pit;Stove-dried cow dung;Earth, sand;Yes;No;No;No;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330202;Poorest;East - Central East Anatolia - Rural;Bitlis;9;3;4;Owned by a HH member;No;5;2;Protected spring;Protected spring;Inside;Flush toilet;Stove-dried cow dung;Cement;Yes;Yes;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330203;Poorer;East - Central East Anatolia - Rural;Bitlis;11;3;2;Owned by a HH member;No;4;4;Public tap/standpipe;Public tap/standpipe;Inside;Flush toilet;Stove-dried cow dung;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;No;Yes;No;No;No;No;No; ;Yes;No;No
      330204;Poorest;East - Central East Anatolia - Rural;Bitlis;9;1;2;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      330205;Poorest;East - Central East Anatolia - Rural;Bitlis;7;1;3;No rent paid;No;3;1;Protected spring;Piped into dwelling;Inside;Flush toilet;Stove-dried cow dung;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330207;Poorest;East - Central East Anatolia - Rural;Bitlis;10;4;2;Owned by a HH member;No;4;3;Protected spring;Protected spring;Inside and outside;Other;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330208;Poorest;East - Central East Anatolia - Rural;Bitlis;6;1;1;Owned by a HH member;No;4;2;Unprotected well;Unprotected well;Outside;Open pit;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;No;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330209;Poorest;East - Central East Anatolia - Rural;Bitlis;9;1;2;Owned by a HH member;No;2;2;Protected well;Protected well;Outside;Open pit;Stove-dried cow dung;Earth, sand;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330210;Poorest;East - Central East Anatolia - Rural;Bitlis;9;3;1;Owned by a HH member;No;2;2;Public tap/standpipe;Public tap/standpipe;Outside;Open pit;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330211;Poorest;East - Central East Anatolia - Rural;Bitlis;7;1;0;Owned by a HH member;No;3;2;Tube well or borehole;Tube well or borehole;Outside;Closed pit;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;No;No;Yes;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      330212;Poorest;East - Central East Anatolia - Rural;Bitlis;8;1;3;Owned by a HH member;No;3;1;Unprotected well;Unprotected well;Outside;Open pit;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330213;Poorest;East - Central East Anatolia - Rural;Bitlis;4;1;2;Owned by a HH member;No;2;1;Other;Other;Outside;Open pit;Stove-dried cow dung;Cement;No;No;No;No;No;No;No;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330214;Poorest;East - Central East Anatolia - Rural;Bitlis;8;2;0;Owned by a HH member;No;3;2;Piped to yard/plot;Piped to yard/plot;Outside;Closed pit;Stove-wood/coal;Cement;Yes;Yes;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330215;Poorest;East - Central East Anatolia - Rural;Bitlis;9;1;0;Owned by a HH member;No;3;3;Tube well or borehole;Tube well or borehole;Inside;Closed pit;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330216;Poorest;East - Central East Anatolia - Rural;Bitlis;5;1;3;Owned by a HH member;No;2;1;Public tap/standpipe;Public tap/standpipe;Outside;Open pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330217;Poorest;East - Central East Anatolia - Rural;Bitlis;10;3;1;Owned by a HH member;No;3;3;Piped to yard/plot;Piped to yard/plot;Inside;Flush toilet;Stove-wood/coal;Wall-to-wall carpet;Yes;No;No;No;No;No;Yes;No;Yes;No;Yes;No;No;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;Yes
      330218;Poorest;East - Central East Anatolia - Rural;Bitlis;9;3;0;Owned by a HH member;No;4;2;Protected spring;Protected spring;Outside;Flush toilet;Stove-dried cow dung;Cement;No;No;No;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330301;Poorer;East - Central East Anatolia - Rural;Elazig;5;3;0;Rented;No;5;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Earth, sand;Yes;No;Yes;Yes;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330302;Poorer;East - Central East Anatolia - Rural;Elazig;4;1;0;Rented;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;No;No;Yes;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      330304;Poorer;East - Central East Anatolia - Rural;Elazig;5;2;1;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      330305;Poorest;East - Central East Anatolia - Rural;Elazig;4;0;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      330306;Poorest;East - Central East Anatolia - Rural;Elazig;3;1;1;No rent paid;No;3;1;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal; ;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330307;Poorest;East - Central East Anatolia - Rural;Elazig;5;1;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330309;Poorest;East - Central East Anatolia - Rural;Elazig;5;1;1;No rent paid;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Laminate;Yes;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330310;Richer;East - Central East Anatolia - Rural;Elazig;6;2;0;No rent paid;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;No;No
      330313;Poorer;East - Central East Anatolia - Rural;Elazig;4;1;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330314;Middle;East - Central East Anatolia - Rural;Elazig;2;0;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;Yes;Yes;Yes;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330316;Poorest;East - Central East Anatolia - Rural;Elazig;5;1;2;Rented;No;5;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330318;Poorest;East - Central East Anatolia - Rural;Elazig;2;1;0;Owned by a HH member;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330403;Poorer;East - Central East Anatolia - Rural;Elazig;3;2;0;Owned by a HH member;No;4;2;Protected spring;Protected spring;Inside and outside;Open pit;Stove-wood/coal;Cement;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;Yes;No;Yes;No
      330404;Poorest;East - Central East Anatolia - Rural;Elazig;7;0;0;Owned by a HH member;No;2;2;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No
      330407;Poorest;East - Central East Anatolia - Rural;Elazig;5;1;0;Owned by a HH member;Yes;4;3;Piped into dwelling;Piped into dwelling;Outside;Open pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;Yes;No;Yes;No
      330409;Poorest;East - Central East Anatolia - Rural;Elazig;10;4;2;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal; ;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;Yes;No
      330410;Poorest;East - Central East Anatolia - Rural;Elazig;2;0;0;Rented;Yes;3;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      330411;Poorest;East - Central East Anatolia - Rural;Elazig;6;1;1;Owned by a HH member;No;3;2;Protected spring;Protected spring;Outside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;Yes;No;No;No;No;Yes;No;No;No
      330413;Poorest;East - Central East Anatolia - Rural;Elazig;5;1;0;Owned by a HH member;Yes;5;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;Yes;No
      330416;Poorest;East - Central East Anatolia - Rural;Elazig;2;0;0;Owned by a HH member;Yes;2;2;Tanker truck/water station;Tanker truck/water station;Outside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      330417;Poorest;East - Central East Anatolia - Rural;Elazig;3;1;0;Owned by a HH member;Yes;4;2;Tanker truck/water station;Piped into dwelling;Outside;Closed pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;Yes;Yes;Yes;Yes;No
      330501;Poorest;East - Central East Anatolia - Rural;Elazig;5;1;2;No rent paid;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      330502;Poorer;East - Central East Anatolia - Rural;Elazig;5;1;0;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      330504;Poorest;East - Central East Anatolia - Rural;Elazig;3;0;0;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      330509;Middle;East - Central East Anatolia - Rural;Elazig;3;0;0;Owned by a HH member;No;4;2;Protected well;Protected well;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;No;Yes;No;No;No;No;No
      330510;Middle;East - Central East Anatolia - Rural;Elazig;6;1;0;Owned by a HH member;No;5;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;No;No;No;No
      330511;Poorer;East - Central East Anatolia - Rural;Elazig;4;2;0;Owned by a HH member;No;4;2;Protected spring;Protected spring;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;Yes
      330513;Poorer;East - Central East Anatolia - Rural;Elazig;6;2;0;Owned by a HH member;Yes;5;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      330515;Poorer;East - Central East Anatolia - Rural;Elazig;7;1;0;Owned by a HH member;Yes;5;2;Protected well;Protected well;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;Yes;No;No
      330518;Middle;East - Central East Anatolia - Rural;Elazig;7;4;0;Owned by a HH member;Yes;5;5;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;Yes;Yes;No;Yes;No;No;No
      330601;Richest;East - Central East Anatolia - Rural;Malatya;4;1;0;Lodging;Yes;5;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;No;No;No
      330602;Richest;East - Central East Anatolia - Rural;Malatya;3;0;0;Lodging;Yes;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      330603;Richest;East - Central East Anatolia - Rural;Malatya;3;1;1;Lodging;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      330604;Richest;East - Central East Anatolia - Rural;Malatya;5;1;2;Lodging;Yes;4;2;Protected spring;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      330605;Richest;East - Central East Anatolia - Rural;Malatya;4;1;0;Lodging;No;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Mozaic;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      330606;Richest;East - Central East Anatolia - Rural;Malatya;7;2;2;Lodging;Yes;4;1;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;No;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;No;No
      330607;Richest;East - Central East Anatolia - Rural;Malatya;4;1;2;Lodging;Yes;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      330608;Richest;East - Central East Anatolia - Rural;Malatya;6;0;0;Lodging;Yes;4;4;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      330609;Richest;East - Central East Anatolia - Rural;Malatya;4;2;0;Lodging;Yes;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;Yes;No;Yes;No;Yes;No;No;No
      330610;Richest;East - Central East Anatolia - Rural;Malatya;4;2;0;Lodging;Yes;4;3;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      330611;Richest;East - Central East Anatolia - Rural;Malatya;4;1;0;Lodging;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Central heating-diesel oil/gas oil;Parquet, polished wd;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;No;No
      330612;Richest;East - Central East Anatolia - Rural;Malatya;3;1;0;Lodging;Yes;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      330613;Richest;East - Central East Anatolia - Rural;Malatya;4;1;0;Lodging;Yes;4;3;Protected well;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      330614;Richest;East - Central East Anatolia - Rural;Malatya;3;1;1;Lodging;Yes;4;2;Protected well;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      330615;Richest;East - Central East Anatolia - Rural;Malatya;3;1;1;Lodging;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Parquet, polished wd;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      330616;Richest;East - Central East Anatolia - Rural;Malatya;3;1;0;Lodging;Yes;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Tile;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;No
      330617;Richest;East - Central East Anatolia - Rural;Malatya;3;2;0;Lodging;No;4;2;Bottled/demijohn/pet water;Piped into dwelling;Inside;Flush toilet;Flat heating-natural gas;Vinly covering (marley);Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;Yes;No;Yes;No;Yes;No;No;No
      330618;Richest;East - Central East Anatolia - Rural;Malatya;2;0;0;Lodging;Yes;4;1;Bottled/demijohn/pet water;Protected well;Inside;Flush toilet;Flat heating-natural gas;Vinly covering (marley);Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;No;No;No
      330701;Poorest;East - Central East Anatolia - Rural;Malatya;3;1;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;Yes;No
